"salary","age","elevel","car","zipcode","credit","brand"
122307.9217,38,2,13,4,37043.03508,"sony"
36955.54374,57,0,19,0,436123.3443,"sony"
124681.6865,35,0,12,5,331418.8776,"sony"
117274.3289,25,4,16,1,5e+05,"sony"
144017.9017,80,3,4,5,336471.4239,"sony"
72923.81516,27,0,14,8,230551.5863,"acer"
20747.21259,80,4,7,7,231737.0848,"acer"
111987.0273,34,0,5,8,317432.5707,"sony"
102469.3616,74,0,20,5,453188.9122,"sony"
91378.11283,71,2,15,2,69632.24433,"sony"
119468.0802,59,4,1,1,324682.8456,"sony"
54305.33291,36,0,11,0,381698.2183,"acer"
150000,77,4,3,5,327728.1662,"sony"
31536.58162,74,1,19,1,141112.1012,"acer"
79370.17376,61,1,20,4,396710.8587,"sony"
87790.39764,59,1,7,1,313885.5296,"sony"
125806.4922,23,4,17,0,272133.9922,"sony"
49678.02096,27,0,6,5,386459.2693,"sony"
27860.66582,34,4,6,1,116826.4581,"sony"
35056.41276,31,0,11,3,153614.7585,"sony"
73307.71501,26,4,12,7,206697.8152,"acer"
95806.91799,74,2,6,5,246294.3421,"sony"
102591.8578,79,2,18,6,64141.52097,"sony"
122824.7961,73,1,2,5,269823.4633,"sony"
82683.60621,38,0,11,5,48318.36587,"acer"
106085.2296,34,3,2,3,472004.4053,"sony"
116993.4491,80,1,19,6,101515.7077,"sony"
108176.7596,62,1,1,1,206262.3307,"sony"
142858.3509,54,4,10,0,477822.942,"sony"
61940.76761,56,4,7,3,62242.68681,"sony"
118854.1862,75,4,7,4,369748.6527,"sony"
44432.75089,23,0,15,8,71178.5757,"sony"
118378.4454,68,0,2,4,192119.463,"sony"
138093.8488,53,2,11,4,373903.1153,"sony"
123713.4055,47,1,20,5,213505.082,"acer"
71136.31511,30,0,12,1,93218.94339,"acer"
110237.7312,45,4,9,3,126716.0626,"acer"
78289.57392,48,2,15,6,81973.28232,"acer"
132848.4313,54,0,18,6,435825.3548,"sony"
53766.79828,51,1,16,1,106343.2625,"sony"
147457.3079,57,0,19,4,163740.5582,"sony"
64741.7251,52,0,13,2,352936.2527,"sony"
129458.5854,44,3,5,2,155706.468,"sony"
134292.8511,47,4,20,8,352354.0784,"sony"
89436.25063,75,4,16,7,42951.83205,"sony"
96788.05906,35,0,16,2,97249.54333,"sony"
107137.6198,26,0,18,5,307482.6022,"sony"
147304.6923,52,2,7,3,436596.5058,"sony"
28300.89255,65,2,15,1,309904.8648,"acer"
73398.65014,51,0,12,4,47045.39412,"sony"
121832.2579,52,1,11,4,361091.5955,"acer"
127639.3219,32,0,19,1,442572.6037,"sony"
145212.1744,70,0,17,7,82221.94007,"sony"
128155.1255,37,3,13,1,160587.6004,"sony"
20292.94471,28,3,2,0,356472.9671,"sony"
76665.48167,77,0,11,6,125713.0569,"acer"
150000,70,1,20,5,84706.6047,"sony"
149415.2146,32,1,10,8,43952.58121,"sony"
82665.19081,65,2,7,4,141366.9737,"sony"
77263.72168,26,1,6,1,103601.1034,"acer"
85437.47631,50,2,14,3,80646.86783,"acer"
94237.38086,78,0,3,6,196619.6147,"sony"
90019.64577,39,3,4,3,392389.4947,"acer"
97345.2109,44,4,20,1,0,"acer"
31928.52311,44,0,12,4,390194.7714,"sony"
62917.93558,77,4,3,3,103107.4651,"acer"
132496.3929,47,1,9,0,396977.4612,"sony"
85966.71618,54,1,11,0,424378.0946,"acer"
115431.7131,70,4,8,6,204807.5566,"sony"
137187.7472,78,0,11,1,181136.3403,"sony"
88764.52155,50,4,9,3,406513.1782,"acer"
131257.1393,46,1,10,8,16255.73422,"sony"
38220.79714,73,4,1,5,170782.059,"acer"
77808.56654,38,2,8,0,454049.441,"acer"
77627.35311,43,4,20,5,293220.4436,"acer"
115024.5777,38,2,13,0,303761.6282,"sony"
117205.2525,39,1,1,4,379253.9039,"sony"
66938.25465,71,0,10,3,325178.7367,"acer"
22452.79954,73,4,7,0,224076.7443,"sony"
65152.06404,41,4,8,0,261645.4988,"acer"
59513.91533,29,2,15,3,415605.7151,"acer"
135035.2639,79,1,4,3,359112.3413,"sony"
127961.004,47,0,11,1,196948.2489,"sony"
135940.9632,33,1,7,4,344855.8952,"sony"
48421.50138,41,3,17,4,53195.8449,"sony"
117936.2889,23,2,8,5,288155.6188,"sony"
142432.9379,61,2,15,5,373818.5016,"sony"
91677.69519,64,2,3,4,257866.6413,"sony"
113552.9154,42,0,15,5,197626.0593,"acer"
73526.888,40,1,1,7,392428.4057,"sony"
95163.40666,63,0,10,7,287399.6876,"sony"
137872.2604,42,4,12,5,235802.2133,"sony"
57284.45251,64,0,6,6,101821.7981,"acer"
130455.8221,70,4,16,6,486972.1238,"sony"
109104.8113,21,3,15,6,226534.7276,"sony"
33555.54161,31,4,20,2,69517.18137,"sony"
63942.58518,49,1,1,2,329070.2162,"sony"
95503.44431,62,0,13,3,46498.45606,"sony"
74098.45744,51,0,5,6,360584.9293,"sony"
129414.9474,23,4,17,6,124024.3131,"sony"
102382.3876,29,2,15,8,462817.8838,"sony"
131791.2627,57,3,18,3,204716.8214,"sony"
54284.29212,28,2,9,6,211155.1486,"acer"
110683.8691,34,0,19,4,310001.4259,"sony"
60028.90066,56,3,14,6,136876.8177,"sony"
59326.2421,30,3,15,0,277587.1391,"acer"
150000,45,3,13,3,293866.8232,"sony"
139751.2153,35,0,5,5,0,"sony"
80627.29367,27,2,16,8,359984.4832,"acer"
42181.07965,32,0,8,3,384309.9097,"sony"
22480.6916,21,0,15,2,71814.35685,"sony"
32358.40501,27,1,20,1,130875.2922,"sony"
95757.13628,46,3,5,0,454591.9641,"acer"
69865.94242,30,3,17,7,160417.3552,"acer"
32616.26739,74,3,7,2,339856.7396,"acer"
137773.4758,62,0,11,3,182448.4335,"sony"
105859.1792,24,3,20,8,121411.6386,"sony"
136425.984,29,2,1,1,365473.89,"sony"
29155.9288,38,1,15,7,410623.8935,"sony"
46027.89856,72,2,10,3,220311.5955,"acer"
116861.7229,58,4,13,6,82236.29794,"acer"
127118.4967,62,3,11,5,55652.13218,"sony"
132270.4975,27,3,15,2,237127.3539,"sony"
101966.9606,75,0,19,4,366462.573,"sony"
128861.6228,68,4,2,7,110492.7153,"sony"
122695.2096,80,0,4,5,114076.3658,"sony"
28564.68634,37,4,5,6,125208.4264,"sony"
126779.3565,68,4,2,8,371034.78,"sony"
102979.3394,29,0,16,2,94943.7401,"sony"
57440.24327,53,2,16,6,10710.55191,"sony"
66935.72565,77,1,10,7,31882.60902,"acer"
95982.5687,64,4,20,8,275925.697,"sony"
43565.08189,64,2,4,5,408137.9791,"acer"
72949.54049,57,3,13,0,284560.7083,"acer"
100743.6194,60,3,14,3,327167.7744,"acer"
52725.35457,65,3,14,5,23734.61487,"acer"
61307.20115,40,3,16,8,383887.8981,"acer"
124447.3168,50,2,20,7,10869.74507,"acer"
144604.2715,55,1,4,2,360823.1191,"sony"
99789.15433,26,4,16,5,137414.1043,"acer"
108837.6981,54,0,8,0,279729.7586,"acer"
106907.8025,53,1,9,4,205013.48,"acer"
52219.2966,58,4,9,0,307750.793,"acer"
49666.53095,62,2,6,6,109000.8255,"acer"
128853.6606,76,0,17,4,33019.09537,"sony"
122346.5806,31,1,7,8,381670.631,"sony"
65060.89348,26,3,18,7,94964.8148,"acer"
150000,42,1,6,6,106535.4774,"sony"
87055.62325,70,2,10,2,350769.4326,"sony"
125684.4168,71,1,7,0,289422.9773,"sony"
106181.014,39,1,18,7,64679.36085,"acer"
71109.12312,70,3,3,2,265326.9318,"acer"
107580.3461,49,4,11,0,291693.0255,"acer"
41694.80339,33,1,16,4,110468.2389,"sony"
46732.67229,80,2,4,4,208495.5031,"acer"
33346.75838,72,4,18,8,484809.3065,"acer"
102377.8575,60,2,7,5,41102.71885,"sony"
102387.9666,57,3,10,6,336447.8847,"acer"
119170.8841,26,1,3,0,154853.3895,"sony"
65198.54974,39,0,4,4,316017.0231,"sony"
111023.1156,75,0,3,6,133288.4324,"sony"
77807.3448,22,4,11,0,313394.0217,"acer"
75537.89879,70,2,3,5,415371.2693,"acer"
55795.45274,42,4,6,3,132537.3349,"sony"
139231.73,79,0,8,4,474308.1948,"sony"
147154.6899,46,1,17,0,192635.0967,"sony"
83320.70787,33,1,12,7,190242.9804,"acer"
143807.2645,52,4,5,5,99863.38473,"sony"
86366.66865,39,4,9,8,81118.57228,"acer"
22597.33581,29,2,1,7,158770.0775,"sony"
140156.0441,23,0,12,2,193057.7242,"sony"
33877.04815,20,2,20,2,296607.0413,"sony"
40984.20078,62,0,14,4,329962.0347,"sony"
103298.6569,21,3,12,4,41089.88454,"sony"
131900.2945,58,3,16,0,283648.8254,"sony"
26103.77469,52,2,4,3,328801.9431,"sony"
131290.2475,67,1,8,0,419013.45,"sony"
65126.97282,38,4,12,5,157267.9373,"acer"
100720.8943,59,0,12,7,492573.1128,"acer"
46394.03829,55,4,2,5,232409.4597,"sony"
71591.8334,45,3,3,6,34714.63845,"sony"
36467.98849,45,1,11,5,189707.1677,"sony"
78673.81297,44,2,18,2,111287.7365,"acer"
31267.36079,22,2,7,0,53236.83717,"sony"
84149.15719,25,3,3,8,312335.8925,"acer"
24414.22439,72,3,13,1,151902.7992,"sony"
109576.2059,80,2,15,1,173121.4844,"sony"
91988.37334,39,1,9,7,160696.6979,"acer"
144535.8654,29,4,7,1,234737.218,"sony"
70039.10859,30,1,19,8,25493.62098,"acer"
34030.97541,43,3,8,3,24954.08078,"sony"
80755.98056,40,4,16,7,340951.6628,"acer"
108865.2724,42,1,8,0,148376.8075,"acer"
99642.64818,32,4,18,1,163666.3316,"sony"
81449.3636,67,2,15,4,30873.92016,"sony"
124037.1922,44,3,19,6,300058.4485,"sony"
97401.14155,62,4,8,6,102351.6758,"sony"
84651.26476,21,3,14,1,54922.8673,"acer"
134980.6978,55,0,18,8,43535.70591,"sony"
29429.92839,37,0,20,2,388656.3534,"sony"
124519.1049,70,3,18,2,114420.3976,"sony"
136331.5363,70,4,13,0,448200.4499,"sony"
78443.04024,79,2,1,7,338224.6591,"acer"
143338.5798,75,1,8,3,145315.6492,"sony"
124263.3642,54,1,14,1,292468.2654,"acer"
95943.72227,67,1,1,8,187537.5071,"sony"
80767.80508,31,3,14,2,239789.581,"acer"
98614.61749,59,1,2,6,94268.80205,"acer"
118646.0402,61,3,20,4,50639.33388,"sony"
100389.1612,29,1,8,2,82707.06379,"acer"
78742.3327,64,1,8,5,71610.61286,"sony"
41782.77446,55,0,20,1,447774.8445,"sony"
28474.96828,71,2,19,6,77552.48102,"sony"
117102.9698,52,0,1,0,28799.69798,"acer"
43920.7606,62,3,1,3,419263.8816,"acer"
53895.47193,57,3,19,5,214218.6774,"sony"
38381.51302,69,2,4,0,363757.81,"acer"
95064.57778,59,0,10,7,371721.2218,"sony"
57538.8124,73,4,10,2,373324.4147,"acer"
141584.8445,76,3,4,2,430184.6456,"sony"
50638.55173,60,1,20,0,145644.9293,"sony"
96886.85536,26,0,13,6,84359.77324,"acer"
103782.4711,54,3,4,4,274260.2209,"acer"
83155.21778,53,1,17,6,400394.1987,"acer"
98141.13018,63,4,17,4,108331.241,"sony"
44842.51512,75,1,15,6,337783.6492,"acer"
143099.8831,70,4,4,4,385492.809,"sony"
139280.2758,46,1,16,3,217748.8272,"sony"
111921.0324,66,2,5,7,404900.6421,"sony"
63312.05102,49,3,2,4,403869.2337,"sony"
28172.33797,20,1,20,0,415258.1971,"sony"
52766.21942,43,1,10,7,416459.4763,"sony"
138836.1189,23,2,13,7,432600.5211,"sony"
117616.5539,61,1,10,5,308431.4715,"sony"
40851.93006,45,0,15,2,373951.3005,"sony"
129382.6195,67,1,12,2,27915.86658,"sony"
149663.8627,48,2,5,3,396217.481,"sony"
41958.07354,64,1,17,6,328445.8687,"acer"
133908.7519,32,0,6,4,25746.34421,"sony"
40240.98039,20,2,9,0,497250.552,"sony"
132368.2522,23,1,16,2,345529.5681,"sony"
22135.61314,68,3,18,8,302671.5636,"sony"
75728.75365,28,4,1,2,404337.8394,"acer"
42147.62336,20,0,2,3,91737.60051,"sony"
102617.0081,50,3,12,1,150363.8383,"acer"
66611.1312,54,1,13,0,0,"sony"
30387.90469,71,3,8,1,429109.2085,"acer"
89801.08656,71,2,5,0,294501.2856,"sony"
69486.38552,28,1,14,2,35946.48254,"acer"
101519.5603,65,0,16,6,250763.7936,"sony"
33761.63668,38,2,19,0,62501.60888,"sony"
124734.9521,33,2,19,6,289988.8828,"sony"
88183.1224,73,2,6,1,232904.8429,"sony"
125591.1121,24,4,10,3,336577.0345,"sony"
97497.97335,37,2,17,2,69279.86522,"acer"
126116.0917,41,4,9,0,0,"sony"
55228.90458,76,1,3,8,167991.735,"acer"
123128.1886,65,2,12,7,356126.8579,"sony"
84511.71086,78,3,3,1,485091.7414,"sony"
68170.20143,44,0,12,1,435547.0571,"sony"
90199.67703,62,1,14,8,60786.17012,"sony"
24774.10446,45,4,15,2,266207.4145,"sony"
105956.9139,77,4,16,1,235862.73,"sony"
134716.9404,41,3,4,1,92765.98581,"sony"
91798.73299,51,4,20,8,52417.17449,"acer"
112166.0795,49,1,4,2,92860.87819,"acer"
34526.20972,24,1,18,2,59706.34643,"sony"
51662.5349,38,2,17,5,274675.6127,"sony"
35472.63155,76,2,12,4,422403.9486,"acer"
47068.67778,23,0,19,1,376750.4638,"sony"
123717.6162,34,4,4,2,451112.3521,"sony"
27406.65086,45,2,16,6,48219.34123,"sony"
90560.76148,32,2,12,2,0,"acer"
61674.66686,55,2,7,5,50246.34942,"sony"
100876.4021,80,3,6,4,297951.4472,"sony"
55595.64691,64,4,20,1,216904.7973,"acer"
66241.29901,79,2,17,7,296599.8029,"acer"
27542.47432,49,2,12,6,43105.26717,"sony"
113290.1528,21,3,16,6,175361.215,"sony"
105703.8972,70,0,16,6,476384.3825,"sony"
128431.6542,50,2,2,3,24732.69665,"sony"
121037.2145,50,3,18,3,408676.5718,"acer"
73613.05541,60,4,16,4,387259.7421,"sony"
85030.40337,28,0,5,4,328151.1109,"acer"
79728.60401,32,4,12,3,223258.9193,"acer"
62785.93187,80,4,13,0,88690.15856,"acer"
36081.52494,70,0,7,7,29043.95393,"acer"
84844.55251,24,4,4,5,154167.8429,"acer"
86856.13866,42,0,16,1,180325.0113,"acer"
150000,34,0,12,0,213949.0044,"sony"
126805.0656,25,4,8,2,421117.3413,"sony"
51359.64656,66,1,1,7,420460.9916,"acer"
101473.9643,35,4,12,0,364640.3106,"sony"
100792.7441,65,0,4,8,224234.0918,"sony"
72726.27963,28,4,11,7,445551.2022,"acer"
67110.80973,29,4,18,7,27192.41531,"acer"
113681.8019,47,0,3,7,198765.227,"acer"
140359.5664,80,3,14,5,364133.9326,"sony"
25326.53197,67,3,10,3,406003.8473,"acer"
80861.65132,79,0,20,4,129979.967,"sony"
126089.3496,32,0,15,4,52488.23651,"sony"
83037.4131,46,1,10,1,357672.0479,"acer"
70131.59457,22,0,14,3,104769.22,"acer"
84981.23869,76,1,4,8,267556.4191,"sony"
71914.85026,34,1,7,2,210859.1625,"acer"
58227.35754,59,3,12,4,30813.52491,"sony"
140927.8115,36,2,4,5,49415.2188,"sony"
109162.3283,38,3,7,1,275202.346,"acer"
120666.0284,22,2,18,8,0,"sony"
41152.09512,56,2,14,5,5e+05,"sony"
69994.93533,68,1,15,7,422831.0477,"acer"
78284.95831,51,1,2,4,226965.9522,"acer"
120930.1125,67,1,4,1,446318.418,"sony"
50943.19083,29,0,4,1,247777.4456,"acer"
125664.9858,20,3,8,3,311759.9713,"sony"
38001.25672,39,1,7,6,424859.5122,"sony"
125231.123,57,3,15,8,451439.4006,"sony"
117846.8771,69,2,8,4,259880.5499,"sony"
75186.75986,69,4,13,5,15904.2686,"sony"
144258.2432,50,1,5,8,281954.6714,"sony"
129847.495,68,2,19,5,185347.624,"sony"
88440.60878,79,1,8,5,116056.4369,"sony"
32106.26792,24,2,6,4,8489.56592,"sony"
88951.76854,74,0,19,2,56797.15575,"sony"
53239.65222,65,1,8,3,159378.5444,"acer"
92914.68299,72,4,3,5,255303.4296,"sony"
20000,50,4,18,4,106728.1833,"sony"
33126.1081,68,1,16,5,29410.88991,"acer"
139875.0937,33,4,4,8,337202.9524,"sony"
52524.7243,38,4,8,7,42008.39043,"acer"
147109.618,36,0,6,5,247877.7843,"sony"
38056.89136,53,4,9,8,112405.3701,"sony"
104366.3511,74,0,16,7,383328.0084,"sony"
79877.15273,26,3,3,4,392719.8628,"acer"
38014.0722,38,4,7,3,9414.502849,"sony"
67717.72809,22,0,9,2,333304.9064,"acer"
136492.2219,35,0,10,3,341278.6865,"sony"
121495.5405,31,2,14,7,6326.914031,"sony"
118735.0959,60,3,18,3,462528.1158,"sony"
76892.78139,22,1,18,3,112009.8565,"acer"
114051.6654,80,1,5,5,368849.6781,"sony"
129049.3046,41,4,7,7,215890.145,"sony"
98747.53641,33,1,14,7,363835.474,"acer"
95154.59,43,3,6,4,216137.453,"acer"
119938.4492,33,1,17,4,427726.8268,"sony"
32823.84097,69,0,1,2,330470.1721,"acer"
108194.2975,60,0,16,8,63262.25447,"acer"
77182.64266,58,0,16,3,470772.3361,"sony"
134162.4426,46,1,1,7,133972.0205,"sony"
59923.53078,30,3,6,4,271462.7102,"acer"
90092.26977,38,2,2,4,2960.830445,"acer"
20000,55,3,13,6,76301.49243,"sony"
22200.23655,30,2,14,0,255048.2538,"sony"
126766.5153,49,1,7,0,201482.8269,"sony"
48821.20733,20,2,7,1,292973.176,"sony"
143198.9557,21,1,10,7,360370.9539,"sony"
90317.6563,57,2,4,5,401940.9853,"acer"
100760.2832,47,0,3,5,359084.1791,"acer"
108660.7955,37,2,16,1,407763.3875,"sony"
26631.11553,44,3,5,4,392756.0347,"sony"
57534.9474,31,3,14,6,340242.8485,"acer"
150000,31,1,6,5,18746.06255,"sony"
145473.729,30,4,10,3,496336.6334,"sony"
85455.10077,67,2,15,2,38195.87775,"sony"
40907.29653,40,4,12,3,373519.9687,"sony"
51209.43676,75,3,15,0,471146.9306,"acer"
74655.43259,30,0,20,4,144253.8455,"acer"
80011.43406,25,2,5,2,16305.62117,"acer"
39788.97359,77,0,6,7,262594.5037,"acer"
144477.9463,79,1,18,4,185970.9044,"sony"
133129.8363,26,2,8,2,454015.3374,"sony"
81246.85009,45,3,5,1,478720.7346,"acer"
87644.88836,64,2,4,6,269107.3598,"sony"
47946.20619,74,1,18,2,325803.9257,"acer"
26181.78817,34,3,18,1,358373.8012,"sony"
29100.65711,47,3,2,6,123686.9846,"sony"
150000,54,3,5,3,452900.602,"sony"
94215.50982,70,2,19,3,320868.9744,"sony"
36491.34304,60,0,11,6,21063.10262,"acer"
67583.09341,40,4,20,8,462167.7236,"sony"
83674.78362,52,2,17,3,393531.427,"acer"
53378.90553,31,4,4,3,29724.58118,"acer"
38347.60638,29,1,3,0,302440.8337,"sony"
39605.61329,37,4,14,1,229431.4297,"sony"
150000,60,0,6,8,0,"sony"
29145.05202,46,3,14,2,413792.0936,"sony"
41927.38947,77,3,12,2,411092.8793,"acer"
96174.1583,42,4,18,1,16637.7827,"acer"
120683.0567,23,1,7,2,213369.5437,"sony"
68366.16637,70,0,8,2,177422.9105,"acer"
101576.5534,37,1,6,7,17597.54856,"sony"
91741.34191,34,4,7,4,32916.26359,"acer"
52402.63038,60,1,14,3,153606.1105,"acer"
20000,46,3,11,4,24278.0568,"sony"
115304.8347,25,0,10,4,190231.3212,"sony"
69686.11181,44,1,4,0,95997.85733,"sony"
51415.90533,39,4,13,2,455361.5833,"sony"
111699.1717,33,4,4,0,348029.4555,"sony"
131707.6493,32,3,14,2,318643.4027,"sony"
148919.5045,23,0,19,5,362707.202,"sony"
43427.74892,25,1,4,2,197251.6346,"sony"
33956.11446,53,2,16,4,429541.483,"sony"
115828.06,68,1,1,2,18030.9264,"sony"
105146.6401,50,1,15,0,386100.1275,"acer"
126690.5332,34,3,13,1,130693.9424,"sony"
99713.75343,29,3,12,8,121723.7579,"sony"
92615.61198,58,3,18,2,156798.0757,"sony"
147261.7124,77,3,13,7,265937.9077,"sony"
97953.53656,59,4,7,8,457752.0072,"acer"
146023.5736,37,2,10,2,321669.9196,"sony"
111752.1903,57,2,10,5,298985.084,"acer"
126576.095,48,2,10,4,133080.1973,"sony"
112042.7647,67,0,5,7,102123.8733,"sony"
86634.13251,58,4,8,6,62677.82283,"acer"
130998.0254,33,1,6,8,44132.73097,"sony"
22525.55347,44,0,11,1,272823.2757,"sony"
137287.5028,72,3,13,0,346449.8498,"sony"
114207.1954,62,2,20,4,357424.1046,"sony"
113499.6563,30,2,2,7,438957.5526,"sony"
38186.91159,54,0,16,6,16086.42305,"sony"
64701.59678,65,0,6,7,471612.2748,"acer"
56898.05694,24,1,1,6,306946.9072,"acer"
114395.8693,58,0,10,0,165181.6962,"acer"
46201.10557,56,1,18,7,483987.3029,"sony"
129455.3961,72,2,12,1,5794.417635,"sony"
39866.86459,31,0,19,2,308537.5774,"sony"
144302.4264,69,0,3,3,209210.9535,"sony"
119578.3189,55,1,11,6,394388.6206,"acer"
49104.21862,34,3,7,7,5e+05,"acer"
76217.97536,30,1,16,7,423390.3608,"acer"
23247.75233,21,4,18,4,275547.5064,"sony"
97481.02374,20,2,5,4,406829.4688,"acer"
46683.10775,51,0,16,1,359282.7366,"sony"
144262.6344,60,4,18,4,435470.7486,"sony"
133167.5657,31,3,15,1,246672.2746,"sony"
81648.26667,68,4,18,8,119645.3784,"sony"
25164.92819,31,4,15,6,26332.3825,"sony"
58689.46673,33,3,8,5,459145.5642,"acer"
65932.92604,52,1,16,2,398707.0481,"sony"
23122.4621,25,3,4,0,236424.3239,"sony"
143075.5634,74,3,17,5,264651.9842,"sony"
83594.75226,46,2,17,8,398033.715,"acer"
145390.6465,65,3,18,0,320227.9249,"sony"
24024.06868,36,0,7,2,116208.8373,"sony"
118765.6484,35,4,16,3,419233.2221,"sony"
76848.81577,25,3,5,8,32650.95348,"acer"
147684.4187,64,3,5,3,360761.563,"sony"
71895.94714,30,2,11,5,88101.00235,"acer"
107445.4758,66,1,11,3,484648.5118,"sony"
117818.6109,32,3,17,4,82083.67343,"sony"
77988.89401,31,1,17,8,127632.0273,"acer"
31790.02989,59,2,10,7,41599.14812,"sony"
130436.9443,44,1,8,7,430396.955,"sony"
51339.42548,46,4,4,0,94955.99896,"sony"
125497.2896,36,0,13,2,41166.91088,"sony"
86405.30499,65,1,15,8,97597.58206,"sony"
26436.30019,49,1,13,1,41034.86614,"sony"
47982.19362,60,2,3,7,214561.1293,"acer"
148358.7815,54,1,13,3,61081.16876,"sony"
48503.40184,57,2,6,7,403737.3018,"sony"
55525.26841,49,0,10,0,310990.5199,"sony"
112460.1002,79,1,17,1,245852.2423,"sony"
20000,57,4,11,3,407471.4079,"sony"
46421.40043,57,1,10,5,459970.5876,"sony"
121948.6156,42,2,16,5,209958.5362,"acer"
98104.39844,66,0,11,3,62725.50398,"sony"
54154.60052,29,0,1,3,374329.7347,"acer"
136196.5888,61,1,4,0,200663.1997,"sony"
116523.9824,78,1,18,5,491768.2903,"sony"
149469.4587,30,1,2,2,317345.2955,"sony"
132581.1622,77,2,2,1,163989.0859,"sony"
146660.3486,27,3,1,3,375791.1975,"sony"
90500.48802,48,1,12,4,145640.5506,"acer"
119139.0282,77,4,1,4,392656.5764,"sony"
73840.7254,41,0,12,8,373994.1499,"sony"
76042.69349,76,2,15,8,145115.0386,"sony"
141170.557,71,2,13,6,417359.8552,"sony"
26766.82478,76,4,14,6,147570.4196,"sony"
55993.95161,41,0,2,2,250816.2397,"sony"
65270.34777,53,0,2,3,338117.1749,"sony"
29113.67189,70,3,14,5,474245.49,"acer"
126441.3766,71,2,7,8,113446.0993,"sony"
150000,52,0,5,6,146295.3898,"sony"
30053.3116,20,4,14,5,11641.76899,"sony"
40349.31081,60,4,8,3,273497.7081,"sony"
136686.6396,21,3,15,8,198368.3004,"sony"
119530.6957,40,4,5,5,315373.935,"acer"
117544.602,73,2,14,4,440434.6298,"sony"
120388.092,73,1,11,5,355737.1948,"sony"
44683.17091,74,3,20,7,307704.517,"acer"
91134.40251,52,4,16,0,418937.7002,"acer"
125341.046,46,0,10,0,255660.59,"sony"
128373.6902,32,1,13,6,94597.60203,"sony"
101338.703,73,2,7,0,189333.0088,"sony"
67883.97503,36,0,7,6,387925.6604,"acer"
49166.55867,72,4,4,4,255269.9528,"acer"
40455.34212,69,4,6,4,176991.521,"acer"
84694.7,30,1,8,4,250221.696,"acer"
148625.6882,72,4,1,1,285932.7099,"sony"
132077.5229,37,1,18,1,299401.439,"sony"
125728.7297,70,0,1,5,147886.5471,"sony"
35194.45986,57,3,17,3,423390.3382,"sony"
99807.39957,53,4,20,8,20396.41602,"acer"
67689.86579,39,2,7,1,421981.21,"acer"
77548.30614,69,2,6,7,278091.4578,"sony"
81267.00494,28,1,13,3,402966.1359,"acer"
111914.2961,51,4,9,5,18718.69985,"acer"
108812.5616,78,2,15,4,379472.8383,"sony"
92395.88867,67,2,11,1,272035.2358,"sony"
129217.7592,36,3,1,8,118017.6604,"sony"
82970.79842,49,2,9,8,77398.21155,"acer"
120219.7787,22,0,7,7,438353.3624,"sony"
150000,55,0,1,5,52967.9648,"sony"
75874.87706,34,2,1,6,175609.8409,"acer"
47084.64841,38,4,13,7,114031.8956,"acer"
71616.21283,57,0,13,1,235347.1367,"acer"
114235.5889,20,0,6,4,389422.3778,"sony"
37489.25801,71,0,10,0,494354.675,"acer"
47288.78976,45,3,19,8,218635.408,"sony"
122128.0174,75,3,15,7,453851.3739,"sony"
26103.65509,71,0,10,4,246953.9916,"sony"
23007.63541,64,0,17,3,279673.0349,"sony"
20808.87199,22,0,14,8,114108.3233,"sony"
115159.3892,68,4,19,7,5e+05,"sony"
107574.9823,46,1,13,3,60456.07615,"acer"
33869.81399,46,1,4,3,38801.94649,"sony"
44409.84309,42,3,9,4,457788.3097,"sony"
140468.9759,33,4,18,6,173789.16,"sony"
101066.7536,38,0,17,3,41103.37933,"acer"
63010.98878,76,1,17,7,157096.4714,"acer"
23229.01672,70,1,13,1,97817.04769,"sony"
131094.945,20,0,19,7,28296.11318,"sony"
35776.12709,29,0,19,6,63147.07867,"sony"
28875.47683,57,1,19,6,269437.4542,"acer"
49980.67258,42,4,10,1,464018.9985,"sony"
50380.37914,41,0,9,3,479676.6857,"sony"
59515.58634,58,1,15,2,163228.4283,"acer"
126678.7474,56,0,3,1,115310.955,"sony"
76960.95184,64,3,11,8,473206.2764,"sony"
138539.188,72,3,1,8,63498.21135,"sony"
114528.7864,46,2,9,0,43487.03414,"acer"
107866.5233,80,4,6,8,38312.17185,"sony"
113897.687,64,3,11,4,376752.6653,"sony"
112547.1223,22,4,15,4,477439.5264,"sony"
143239.8592,37,1,10,5,240477.3689,"sony"
26830.25699,70,4,4,8,73267.63058,"acer"
97959.04982,63,1,4,3,0,"sony"
68923.3912,20,3,18,7,392922.1205,"acer"
99033.11618,24,1,19,5,370662.1075,"sony"
99412.51833,74,3,17,2,317447.7241,"sony"
75361.36523,60,1,2,2,207392.8593,"acer"
96843.49389,54,4,9,7,4017.750115,"acer"
84203.22127,21,1,3,7,52135.54403,"acer"
79037.70349,42,0,9,0,0,"sony"
71862.52528,40,0,10,3,407320.0751,"acer"
33262.98922,27,2,8,6,139062.8613,"sony"
88044.48843,31,4,15,3,322255.6502,"acer"
35817.59524,54,2,2,1,386728.2655,"sony"
55694.32715,33,3,5,2,246347.9796,"acer"
36082.04199,73,3,6,3,28983.25994,"acer"
118632.6796,48,2,4,0,112692.6493,"acer"
49022.60555,30,1,11,8,66129.49119,"acer"
108689.3965,40,0,4,4,225474.4512,"sony"
137082.6524,37,1,10,8,256322.8543,"sony"
147671.0745,48,1,13,1,62841.33474,"sony"
